Well,Sample ID,ng/ul,Size (bp),% (Conc.) (ng/uL),nmole/L,RFU,TIC (ng/ul),TIM (nmole/L),Total Conc. (ng/ul),DQN,Threshold
B8,SampB8,2.0991,518,5.7,6.6940,2061,36.8936,284.6777,37.1015,N/A (Size threshold is less than lower marker end point),0
B8,SampB8,0.3129,557,0.8,0.9294,415,36.8936,284.6777,37.1015,N/A (Size threshold is less than lower marker end point),0
B8,SampB8,0.0695,573,0.2,0.2002,170,36.8936,284.6777,37.1015,N/A (Size threshold is less than lower marker end point),0
B8,SampB8,0.1444,1559,0.4,0.1613,116,36.8936,284.6777,37.1015,N/A (Size threshold is less than lower marker end point),0
B8,SampB8,0.1629,1760,0.4,0.1519,132,36.8936,284.6777,37.1015,N/A (Size threshold is less than lower marker end point),0
B8,SampB8,0.1867,1933,0.5,0.1425,120,36.8936,284.6777,37.1015,N/A (Size threshold is less than lower marker end point),0
B8,SampB8,0.0498,2627,0.1,0.0299,64,36.8936,284.6777,37.1015,N/A (Size threshold is less than lower marker end point),0
B8,SampB8,0.5000,5000,,0.1647,20840,36.8936,284.6777,37.1015,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,0.0326,35,,1.5222,787,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,0.0348,55,0.1,1.0354,61,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,6.4820,63,27.8,168.6962,14615,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,0.1692,91,0.7,3.0855,250,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,0.1614,100,0.7,2.6763,225,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,0.1209,170,0.5,1.1556,73,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,0.2837,246,1.2,1.9279,114,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,0.4360,267,1.9,2.6856,342,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,7.9387,428,34.0,30.8066,9883,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,2.1397,441,9.2,7.8763,1432,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,0.3053,477,1.3,1.0598,415,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,0.2454,485,1.1,0.8310,298,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,0.0366,502,0.2,0.1197,72,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,3.8794,572,16.6,11.2989,2528,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,0.6539,647,2.8,1.7001,525,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,0.4314,663,1.9,1.0741,962,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B9,SampB9,0.5000,5000,,0.1649,19929,23.3183,236.0288,23.6708,N/A (Size threshold is less than lower marker end point),0
B10,SampB10,0.0369,35,,1.7242,530,41.9752,322.3327,42.4539,N/A (Size threshold is less than lower marker end point),0
B10,SampB10,0.1524,49,0.4,5.0949,55,41.9752,322.3327,42.4539,N/A (Size threshold is less than lower marker end point),0
B10,SampB10,7.2138,63,17.2,190.7561,11967,41.9752,322.3327,42.4539,N/A (Size threshold is less than lower marker end point),0
B10,SampB10,32.3796,452,77.1,119.1893,36143,41.9752,322.3327,42.4539,N/A (Size threshold is less than lower marker end point),0
B10,SampB10,1.6878,474,4.0,5.7739,752,41.9752,322.3327,42.4539,N/A (Size threshold is less than lower marker end point),0
B10,SampB10,0.3732,523,0.9,1.1788,224,41.9752,322.3327,42.4539,N/A (Size threshold is less than lower marker end point),0
B10,SampB10,0.1000,548,0.2,0.3008,90,41.9752,322.3327,42.4539,N/A (Size threshold is less than lower marker end point),0
B10,SampB10,0.0683,2881,0.2,0.0389,52,41.9752,322.3327,42.4539,N/A (Size threshold is less than lower marker end point),0
B10,SampB10,0.5000,5000,,0.1652,15246,41.9752,322.3327,42.4539,N/A (Size threshold is less than lower marker end point),0
B11,SampB11,0.0249,35,,1.1610,545,24.5394,234.3147,24.8666,N/A (Size threshold is less than lower marker end point),0
B11,SampB11,0.0817,56,0.3,2.5261,53,24.5394,234.3147,24.8666,N/A (Size threshold is less than lower marker end point),0
B11,SampB11,6.0841,63,24.8,158.3409,13456,24.5394,234.3147,24.8666,N/A (Size threshold is less than lower marker end point),0
B11,SampB11,0.2471,99,1.0,4.1405,329,24.5394,234.3147,24.8666,N/A (Size threshold is less than lower marker end point),0
B11,SampB11,0.2164,110,0.9,3.2607,306,24.5394,234.3147,24.8666,N/A (Size threshold is less than lower marker end point),0
B11,SampB11,0.0424,117,0.2,0.5951,61,24.5394,234.3147,24.8666,N/A (Size threshold is less than lower marker end point),0
B11,SampB11,0.1941,123,0.8,2.5920,260,24.5394,234.3147,24.8666,N/A (Size threshold is less than lower marker end point),0
B11,SampB11,0.2028,291,0.8,1.1540,56,24.5394,234.3147,24.8666,N/A (Size threshold is less than lower marker end point),0
B11,SampB11,15.3165,453,62.4,54.7876,9206,24.5394,234.3147,24.8666,N/A (Size threshold is less than lower marker end point),0
B11,SampB11,2.1233,497,8.7,6.9049,1838,24.5394,234.3147,24.8666,N/A (Size threshold is less than lower marker end point),0
B11,SampB11,0.0311,3932,0.1,0.0129,54,24.5394,234.3147,24.8666,N/A (Size threshold is less than lower marker end point),0
B11,SampB11,0.5000,5000,,0.1652,19748,24.5394,234.3147,24.8666,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,0.0262,35,,1.2244,575,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,0.1135,50,0.3,3.7917,61,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,6.4135,63,19.0,169.5936,14191,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,0.0516,87,0.2,0.9846,60,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,0.0885,91,0.3,1.5800,80,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,0.1472,102,0.4,2.3704,210,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,0.0857,230,0.3,0.6156,59,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,0.0614,241,0.2,0.4175,56,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,0.1895,262,0.6,1.1808,105,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,25.1527,456,74.7,91.3614,30022,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,0.9704,527,2.9,3.0357,798,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,0.3272,581,1.0,0.9283,196,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,0.0881,634,0.3,0.2258,51,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
B12,SampB12,0.5000,5000,,0.1650,17594,33.6893,276.0852,33.8806,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,0.0442,35,,2.0646,958,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,0.0721,46,0.3,2.5654,78,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,6.9254,63,26.2,180.2361,14040,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,0.1816,100,0.7,3.0436,220,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,0.1054,239,0.4,0.7282,51,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,0.1850,268,0.7,1.1394,101,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,9.3201,432,35.3,35.1721,7179,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,0.5883,481,2.2,2.0252,699,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,0.5394,488,2.0,1.8077,532,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,0.1398,509,0.5,0.4528,187,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,6.0582,572,23.0,17.4902,4112,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,2.1638,654,8.2,5.4532,2467,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,0.1105,3319,0.4,0.0616,64,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C1,SampC1,0.5000,5000,,0.1646,18288,26.3895,250.1755,26.6860,N/A (Size threshold is less than lower marker end point),0
C2,SampC2,0.0482,35,,2.4597,693,24.1801,292.5920,24.5759,N/A (Size threshold is less than lower marker end point),0
C2,SampC2,1.0132,43,4.2,38.5585,1497,24.1801,292.5920,24.5759,N/A (Size threshold is less than lower marker end point),0
C2,SampC2,0.6311,56,2.6,18.4691,381,24.1801,292.5920,24.5759,N/A (Size threshold is less than lower marker end point),0
C2,SampC2,7.5174,70,31.1,176.1514,14877,24.1801,292.5920,24.5759,N/A (Size threshold is less than lower marker end point),0
C2,SampC2,0.3038,104,1.3,5.0895,129,24.1801,292.5920,24.5759,N/A (Size threshold is less than lower marker end point),0
C2,SampC2,0.1758,108,0.7,2.6244,174,24.1801,292.5920,24.5759,N/A (Size threshold is less than lower marker end point),0
C2,SampC2,12.8416,464,53.1,46.1353,17437,24.1801,292.5920,24.5759,N/A (Size threshold is less than lower marker end point),0
C2,SampC2,1.3934,488,5.8,4.6413,541,24.1801,292.5920,24.5759,N/A (Size threshold is less than lower marker end point),0
C2,SampC2,0.3038,538,1.3,0.9225,246,24.1801,292.5920,24.5759,N/A (Size threshold is less than lower marker end point),0
C2,SampC2,0.5000,5000,,0.1652,18465,24.1801,292.5920,24.5759,N/A (Size threshold is less than lower marker end point),0
C3,SampC3,0.0317,35,,1.4793,667,10.6094,253.1183,10.8158,N/A (Size threshold is less than lower marker end point),0
C3,SampC3,1.0021,43,9.4,37.2749,1410,10.6094,253.1183,10.8158,N/A (Size threshold is less than lower marker end point),0
C3,SampC3,0.6470,59,6.1,17.9746,364,10.6094,253.1183,10.8158,N/A (Size threshold is less than lower marker end point),0
C3,SampC3,7.6445,70,72.1,179.1289,14076,10.6094,253.1183,10.8158,N/A (Size threshold is less than lower marker end point),0
C3,SampC3,0.4266,79,4.0,8.9743,535,10.6094,253.1183,10.8158,N/A (Size threshold is less than lower marker end point),0
C3,SampC3,0.2148,107,2.0,3.3593,237,10.6094,253.1183,10.8158,N/A (Size threshold is less than lower marker end point),0
C3,SampC3,0.2591,111,2.4,3.8340,492,10.6094,253.1183,10.8158,N/A (Size threshold is less than lower marker end point),0
C3,SampC3,0.1195,136,1.1,1.4542,106,10.6094,253.1183,10.8158,N/A (Size threshold is less than lower marker end point),0
C3,SampC3,0.1850,426,1.7,0.7266,190,10.6094,253.1183,10.8158,N/A (Size threshold is less than lower marker end point),0
C3,SampC3,0.1109,469,1.0,0.3914,71,10.6094,253.1183,10.8158,N/A (Size threshold is less than lower marker end point),0
C3,SampC3,0.5000,5000,,0.1653,17077,10.6094,253.1183,10.8158,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,0.0480,35,,2.2408,980,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,0.1507,49,0.4,5.2500,77,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,6.9546,63,17.3,180.9961,13976,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,0.2191,90,0.5,3.9969,96,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,0.1541,102,0.4,2.4098,123,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,0.0301,243,0.1,0.2039,60,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,0.0391,263,0.1,0.2439,55,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,30.0042,461,74.6,107.5594,32156,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,1.8061,533,4.5,5.5865,1407,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,0.1710,565,0.4,0.4999,243,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,0.5013,586,1.2,1.4101,339,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,0.0750,1808,0.2,0.0745,59,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,0.1221,1866,0.3,0.0987,62,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C4,SampC4,0.5000,5000,,0.1647,18346,40.2274,308.3297,40.5109,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,0.0372,35,,1.6889,643,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,6.5195,63,22.3,172.3985,13501,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,0.3423,103,1.2,5.4578,664,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,0.2673,123,0.9,3.5419,237,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,0.5194,164,1.8,5.2382,457,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,4.4296,179,15.2,40.9102,4578,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,0.0626,224,0.2,0.4597,96,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,0.0890,371,0.3,0.3989,61,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,0.2810,392,1.0,1.1914,328,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,0.2289,399,0.8,0.9461,418,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,13.1478,464,45.1,47.0299,16842,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,2.4220,477,8.3,8.2685,3094,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,0.4730,508,1.6,1.5233,466,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,0.2937,534,1.0,0.9033,237,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,0.1028,784,0.4,0.2147,69,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C5,SampC5,0.5000,5000,,0.1652,18129,29.1789,288.4823,29.4266,N/A (Size threshold is less than lower marker end point),0
C6,SampC6,0.0443,35,,2.0680,819,35.9768,286.6189,36.2969,N/A (Size threshold is less than lower marker end point),0
C6,SampC6,0.1523,49,0.4,5.0902,72,35.9768,286.6189,36.2969,N/A (Size threshold is less than lower marker end point),0
C6,SampC6,6.4616,63,18.0,170.8654,12737,35.9768,286.6189,36.2969,N/A (Size threshold is less than lower marker end point),0
C6,SampC6,0.1737,90,0.5,3.1682,87,35.9768,286.6189,36.2969,N/A (Size threshold is less than lower marker end point),0
C6,SampC6,0.0805,102,0.2,1.2955,101,35.9768,286.6189,36.2969,N/A (Size threshold is less than lower marker end point),0
C6,SampC6,27.3250,453,76.0,100.1353,37043,35.9768,286.6189,36.2969,N/A (Size threshold is less than lower marker end point),0
C6,SampC6,1.7838,474,5.0,6.0643,960,35.9768,286.6189,36.2969,N/A (Size threshold is less than lower marker end point),0
C6,SampC6,0.5000,5000,,0.1650,17972,35.9768,286.6189,36.2969,N/A (Size threshold is less than lower marker end point),0
C7,SampC7,0.0376,35,,1.7061,552,8.4483,216.8322,8.8711,N/A (Size threshold is less than lower marker end point),0
C7,SampC7,0.4798,51,5.7,16.0373,338,8.4483,216.8322,8.8711,N/A (Size threshold is less than lower marker end point),0
C7,SampC7,7.0642,63,83.6,186.7999,12949,8.4483,216.8322,8.8711,N/A (Size threshold is less than lower marker end point),0
C7,SampC7,0.4845,71,5.7,11.1934,610,8.4483,216.8322,8.8711,N/A (Size threshold is less than lower marker end point),0
C7,SampC7,0.0513,130,0.6,0.6538,60,8.4483,216.8322,8.8711,N/A (Size threshold is less than lower marker end point),0
C7,SampC7,0.0475,147,0.6,0.5352,68,8.4483,216.8322,8.8711,N/A (Size threshold is less than lower marker end point),0
C7,SampC7,0.0480,190,0.6,0.4173,55,8.4483,216.8322,8.8711,N/A (Size threshold is less than lower marker end point),0
C7,SampC7,0.0421,195,0.5,0.3546,57,8.4483,216.8322,8.8711,N/A (Size threshold is less than lower marker end point),0
C7,SampC7,0.0976,442,1.2,0.3658,95,8.4483,216.8322,8.8711,N/A (Size threshold is less than lower marker end point),0
C7,SampC7,0.1333,464,1.6,0.4749,90,8.4483,216.8322,8.8711,N/A (Size threshold is less than lower marker end point),0
C7,SampC7,0.5000,5000,,0.1650,16861,8.4483,216.8322,8.8711,N/A (Size threshold is less than lower marker end point),0
C8,SampC8,0.0365,35,,1.7057,784,32.8061,268.9718,33.0393,N/A (Size threshold is less than lower marker end point),0
C8,SampC8,0.1278,50,0.4,4.3587,69,32.8061,268.9718,33.0393,N/A (Size threshold is less than lower marker end point),0
C8,SampC8,6.3641,63,19.4,165.6275,13622,32.8061,268.9718,33.0393,N/A (Size threshold is less than lower marker end point),0
C8,SampC8,0.3372,107,1.0,5.6493,104,32.8061,268.9718,33.0393,N/A (Size threshold is less than lower marker end point),0
C8,SampC8,0.1798,114,0.5,2.5685,187,32.8061,268.9718,33.0393,N/A (Size threshold is less than lower marker end point),0
C8,SampC8,25.1615,464,76.7,89.8081,31938,32.8061,268.9718,33.0393,N/A (Size threshold is less than lower marker end point),0
C8,SampC8,0.2502,546,0.8,0.7432,148,32.8061,268.9718,33.0393,N/A (Size threshold is less than lower marker end point),0
C8,SampC8,0.3052,2611,0.9,0.1853,72,32.8061,268.9718,33.0393,N/A (Size threshold is less than lower marker end point),0
C8,SampC8,0.0480,3887,0.1,0.0196,52,32.8061,268.9718,33.0393,N/A (Size threshold is less than lower marker end point),0
C8,SampC8,0.0324,4705,0.1,0.0115,58,32.8061,268.9718,33.0393,N/A (Size threshold is less than lower marker end point),0
C8,SampC8,0.5000,5000,,0.1646,19262,32.8061,268.9718,33.0393,N/A (Size threshold is less than lower marker end point),0
C9,SampC9,0.0365,35,,1.7049,663,29.5928,281.1138,29.9504,N/A (Size threshold is less than lower marker end point),0
C9,SampC9,0.0910,48,0.3,3.1057,61,29.5928,281.1138,29.9504,N/A (Size threshold is less than lower marker end point),0
C9,SampC9,0.0882,56,0.3,2.6264,105,29.5928,281.1138,29.9504,N/A (Size threshold is less than lower marker end point),0
C9,SampC9,6.9007,63,23.3,179.5921,12615,29.5928,281.1138,29.9504,N/A (Size threshold is less than lower marker end point),0
C9,SampC9,0.2676,91,0.9,4.8268,403,29.5928,281.1138,29.9504,N/A (Size threshold is less than lower marker end point),0
C9,SampC9,0.1970,100,0.7,3.2670,234,29.5928,281.1138,29.9504,N/A (Size threshold is less than lower marker end point),0
C9,SampC9,20.9964,416,71.0,83.8490,24694,29.5928,281.1138,29.9504,N/A (Size threshold is less than lower marker end point),0
C9,SampC9,1.0520,440,3.6,3.8467,466,29.5928,281.1138,29.9504,N/A (Size threshold is less than lower marker end point),0
C9,SampC9,0.5000,5000,,0.1649,16731,29.5928,281.1138,29.9504,N/A (Size threshold is less than lower marker end point),0
C10,SampC10,0.0260,35,,1.2160,540,25.4560,242.8387,25.6149,N/A (Size threshold is less than lower marker end point),0
C10,SampC10,6.8004,63,26.7,176.9836,13956,25.4560,242.8387,25.6149,N/A (Size threshold is less than lower marker end point),0
C10,SampC10,0.1338,235,0.5,0.9403,166,25.4560,242.8387,25.6149,N/A (Size threshold is less than lower marker end point),0
C10,SampC10,3.5751,450,14.0,13.2488,3744,25.4560,242.8387,25.6149,N/A (Size threshold is less than lower marker end point),0
C10,SampC10,14.0166,463,55.1,49.5991,16023,25.4560,242.8387,25.6149,N/A (Size threshold is less than lower marker end point),0
C10,SampC10,0.3073,516,1.2,0.9780,453,25.4560,242.8387,25.6149,N/A (Size threshold is less than lower marker end point),0
C10,SampC10,0.1382,535,0.5,0.4213,125,25.4560,242.8387,25.6149,N/A (Size threshold is less than lower marker end point),0
C10,SampC10,0.0547,646,0.2,0.1405,52,25.4560,242.8387,25.6149,N/A (Size threshold is less than lower marker end point),0
C10,SampC10,0.1103,666,0.4,0.2698,84,25.4560,242.8387,25.6149,N/A (Size threshold is less than lower marker end point),0
C10,SampC10,0.0434,1655,0.2,0.0444,51,25.4560,242.8387,25.6149,N/A (Size threshold is less than lower marker end point),0
C10,SampC10,0.0789,1837,0.3,0.0713,74,25.4560,242.8387,25.6149,N/A (Size threshold is less than lower marker end point),0
C10,SampC10,0.1972,2153,0.8,0.1415,94,25.4560,242.8387,25.6149,N/A (Size threshold is less than lower marker end point),0
C10,SampC10,0.5000,5000,,0.1648,18301,25.4560,242.8387,25.6149,N/A (Size threshold is less than lower marker end point),0
C11,SampC11,0.0329,35,,1.4947,540,31.1566,266.3140,31.5679,N/A (Size threshold is less than lower marker end point),0
C11,SampC11,6.5007,63,20.9,169.1833,11965,31.1566,266.3140,31.5679,N/A (Size threshold is less than lower marker end point),0
C11,SampC11,0.3523,99,1.1,5.8433,155,31.1566,266.3140,31.5679,N/A (Size threshold is less than lower marker end point),0
C11,SampC11,0.0726,117,0.2,1.0281,68,31.1566,266.3140,31.5679,N/A (Size threshold is less than lower marker end point),0
C11,SampC11,0.2069,123,0.7,2.7414,160,31.1566,266.3140,31.5679,N/A (Size threshold is less than lower marker end point),0
C11,SampC11,0.1449,285,0.5,0.8364,78,31.1566,266.3140,31.5679,N/A (Size threshold is less than lower marker end point),0
C11,SampC11,21.1185,453,67.8,77.2191,22092,31.1566,266.3140,31.5679,N/A (Size threshold is less than lower marker end point),0
C11,SampC11,2.2977,467,7.4,7.9930,2256,31.1566,266.3140,31.5679,N/A (Size threshold is less than lower marker end point),0
C11,SampC11,0.3214,499,1.0,1.0492,234,31.1566,266.3140,31.5679,N/A (Size threshold is less than lower marker end point),0
C11,SampC11,0.0536,534,0.2,0.1653,64,31.1566,266.3140,31.5679,N/A (Size threshold is less than lower marker end point),0
C11,SampC11,0.0880,560,0.3,0.2549,64,31.1566,266.3140,31.5679,N/A (Size threshold is less than lower marker end point),0
C11,SampC11,0.5000,5000,,0.1650,16486,31.1566,266.3140,31.5679,N/A (Size threshold is less than lower marker end point),0
C12,SampC12,0.0242,35,,1.1308,511,30.1294,260.1285,30.6121,N/A (Size threshold is less than lower marker end point),0
C12,SampC12,0.0581,54,0.2,1.7627,64,30.1294,260.1285,30.6121,N/A (Size threshold is less than lower marker end point),0
C12,SampC12,6.4742,63,21.5,171.1999,13048,30.1294,260.1285,30.6121,N/A (Size threshold is less than lower marker end point),0
C12,SampC12,0.0532,90,0.2,0.9699,71,30.1294,260.1285,30.6121,N/A (Size threshold is less than lower marker end point),0
C12,SampC12,0.1236,125,0.4,1.6513,143,30.1294,260.1285,30.6121,N/A (Size threshold is less than lower marker end point),0
C12,SampC12,0.0760,161,0.3,0.8003,57,30.1294,260.1285,30.6121,N/A (Size threshold is less than lower marker end point),0
C12,SampC12,0.2355,170,0.8,2.2511,79,30.1294,260.1285,30.6121,N/A (Size threshold is less than lower marker end point),0
C12,SampC12,22.9200,469,76.1,80.9304,26589,30.1294,260.1285,30.6121,N/A (Size threshold is less than lower marker end point),0
C12,SampC12,0.1888,558,0.6,0.5629,108,30.1294,260.1285,30.6121,N/A (Size threshold is less than lower marker end point),0
C12,SampC12,0.5000,5000,,0.1648,16499,30.1294,260.1285,30.6121,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.0497,35,,2.3213,1004,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.0782,45,0.2,2.7815,78,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,7.1272,63,21.4,188.4661,13833,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.1532,99,0.5,2.5661,171,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.0684,141,0.2,0.7975,84,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.3894,271,1.2,2.4167,104,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.0625,295,0.2,0.3485,127,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,24.0185,413,72.2,95.9180,28595,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.2226,463,0.7,0.7845,140,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.0400,488,0.1,0.1349,55,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.0966,548,0.3,0.2921,105,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.0656,558,0.2,0.1939,114,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.5306,583,1.6,1.5107,477,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.0679,601,0.2,0.1863,108,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.1924,633,0.6,0.5002,288,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.0760,679,0.2,0.1845,80,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.0626,728,0.2,0.1412,65,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D1,SampD1,0.5000,5000,,0.1651,17560,33.2518,297.2229,33.6351,N/A (Size threshold is less than lower marker end point),0
D2,SampD2,0.0325,35,,1.5635,562,35.5637,289.6358,35.6501,N/A (Size threshold is less than lower marker end point),0
D2,SampD2,0.6623,43,1.9,25.2073,1102,35.5637,289.6358,35.6501,N/A (Size threshold is less than lower marker end point),0
D2,SampD2,6.7999,70,19.1,159.3380,13482,35.5637,289.6358,35.6501,N/A (Size threshold is less than lower marker end point),0
D2,SampD2,0.2110,102,0.6,3.5716,100,35.5637,289.6358,35.6501,N/A (Size threshold is less than lower marker end point),0
D2,SampD2,0.1322,109,0.4,1.9390,110,35.5637,289.6358,35.6501,N/A (Size threshold is less than lower marker end point),0
D2,SampD2,24.1816,455,68.0,88.4194,29189,35.5637,289.6358,35.6501,N/A (Size threshold is less than lower marker end point),0
D2,SampD2,1.1158,475,3.1,3.8652,1004,35.5637,289.6358,35.6501,N/A (Size threshold is less than lower marker end point),0
